snapshot,CCGT,OCGT,Offshore wind,Onshore wind,Solar,battery storage,pumped hydro
2015-03-16 21:00:00,44942.7156990003,0.0,67768.3065297222,52627.54422818948,0.0,0.0,4.463464282302539
2015-03-16 22:00:00,42646.66751113955,0.0,67155.71487636416,51065.55863336106,0.0,0.0,0.0
2015-03-16 23:00:00,43432.02920674105,0.0,65680.93873367237,49376.96371725971,0.0,0.0,0.0
2015-03-17 00:00:00,45500.49597651396,0.0,62753.54294077336,42958.81076370484,0.0,0.0,7000.0
2015-03-17 01:00:00,55601.62804935002,0.0,61735.50753637282,43102.25708733163,0.0,0.0,0.0
2015-03-17 02:00:00,63296.68625163486,0.0,55812.92270981627,44058.113191716635,0.0,0.0,0.0
2015-03-17 03:00:00,54951.82385138214,0.0,51351.99912269247,44446.64430688083,0.0,15711.207478222226,0.0
2015-03-17 04:00:00,67910.79046149045,0.0,49102.521114740324,45036.55322740594,0.0,4673.991292345887,7000.0
2015-03-17 05:00:00,68983.23715684071,0.0,47545.92617683697,46280.35800881821,544.4556152820918,15661.928413662961,7000.0
2015-03-17 06:00:00,68983.23715684071,2773.585575947774,42614.577293980576,39645.851277259746,15901.339708381865,15819.843623997887,8211.41304975571
2015-03-17 07:00:00,47626.617745830445,1288.7804792158006,40321.29498460815,46369.788289776814,48644.66724458161,0.0,0.0
2015-03-17 08:00:00,1844.8692794810547,0.0,37950.78326940055,49524.1390764781,81166.14198238496,0.0,-317.79617939610205
2015-03-17 09:00:00,0.0,974.4345180388192,21763.000940127473,50736.62458849989,108330.69769194405,-7156.905888191814,-14082.5431153922
2015-03-17 10:00:00,0.0,92.81440822363447,20923.420977573915,21978.500008223473,126866.91491362793,-1754.9442673904705,-16114.308445796589
2015-03-17 11:00:00,0.0,0.0,29802.59687998357,22223.599556438978,133606.18505495542,-23274.920292641444,-18412.1456883354
2015-03-17 12:00:00,0.0,808.226987905227,16218.105348567438,20593.755559209963,128613.2585074884,-13478.597248041086,-14136.578612212783
2015-03-17 13:00:00,0.0,0.0,18672.998955593637,35691.55436560615,116336.8718876375,-23344.61649510201,-16813.68153655033
2015-03-17 14:00:00,0.0,0.0,19186.18707390267,47258.48582572957,88942.15632414626,-12922.081900384517,-13344.512827513407
2015-03-17 15:00:00,2233.239460528622,0.0,32089.067661773865,40373.4073619534,54374.44987975631,0.0,0.0
2015-03-17 16:00:00,41605.341174688656,0.0,34660.51023455814,39606.72264941022,19792.89714967056,0.0,0.0
2015-03-17 17:00:00,68983.23715684071,2219.8670019677584,36295.7538687425,41516.458255228965,0.0,2390.1454959484035,0.0
2015-03-17 18:00:00,68983.23715684071,10400.851955778715,28934.75910326279,32577.83150669267,0.0,22170.962080195655,0.0
2015-03-17 19:00:00,68983.23715684071,21837.159396889554,26287.86459137714,34872.197369843285,0.0,0.0,7000.0
2015-03-17 20:00:00,68983.23715684071,20217.828241390147,26361.167942173644,35120.6202070403,0.0,0.0,7000.0
2015-03-17 21:00:00,68983.23715684071,7517.148600569404,26116.677438633968,35466.478475686214,0.0,17561.15705731592,0.0
2015-03-17 22:00:00,68983.23715684071,21930.099147029436,25137.9681569828,36185.54516515767,0.0,0.0,0.0
2015-03-17 23:00:00,68983.23715684071,16012.356547180605,23166.33045565301,35930.21161423532,0.0,0.0,7000.0
2015-03-18 00:00:00,68983.23715684071,31143.27613487226,19904.984608243052,31480.214765578567,0.0,0.0,0.0
2015-03-18 01:00:00,68983.23715684071,35344.893895925925,18304.844538475514,31791.62087466941,0.0,0.0,0.0
2015-03-18 02:00:00,68983.23715684071,10176.98896905133,17414.51311086856,32083.41760486531,0.0,30215.113269901623,0.0
2015-03-18 03:00:00,68983.23715684071,46166.79943599332,17440.27856267592,31879.362593430735,0.0,0.0,0.0
2015-03-18 04:00:00,68983.23715684071,50668.90460847147,17532.30649728428,30914.362990761838,0.0,0.0,4532.901259791346
2015-03-18 05:00:00,68983.23715684071,50071.40903991594,17704.77223827984,30221.16993364336,938.6719313583935,5547.244123457225,12101.118238305211
2015-03-18 06:00:00,68983.23715684071,39441.684951615694,14439.873724014926,26052.76081933399,22948.334602724244,0.0,21186.043725883683
2015-03-18 07:00:00,61496.99243377166,4938.4529133688975,14763.490697557023,28974.487882753117,64951.21348936838,0.0,7860.90586161153
2015-03-18 08:00:00,10401.22303833726,2773.585575947774,15836.435039988937,30620.987964545242,104303.044751818,0.0,4678.844412592806
2015-03-18 09:00:00,0.0,2773.585575947774,11541.75143154855,15324.695348701647,133847.18864370981,0.0,-4932.4068991873155
2015-03-18 10:00:00,0.0,2773.585575947774,11521.418740814572,13998.575485675388,129714.39360959815,0.0,-8977.437007862687
2015-03-18 11:00:00,0.0,2773.585575947774,11336.889353420987,13581.66275205797,130433.31640048942,-6732.426308663767,-10095.791221961066
2015-03-18 12:00:00,0.0,2773.585575947774,8057.636470301274,10638.663139881122,151018.85525013178,-33325.03780459589,-3127.981901780221
2015-03-18 13:00:00,960.9487824317202,2773.585575947774,7698.137874632977,11579.05010678603,131948.69951055793,-23773.76031077531,-1990.787977477682
2015-03-18 14:00:00,5961.282710985546,3632.269434169832,6770.246148760956,30654.009275499964,101769.42578979736,-18100.841667716373,-2192.846188143073
2015-03-18 15:00:00,14621.960459250076,9101.443952221236,11451.019124617582,26070.850798122992,64115.06303355559,0.0,4257.623761612147
2015-03-18 16:00:00,57747.23143228219,9679.164028660694,10829.707449431377,26422.64855344534,24022.432302030684,0.0,8303.148880672132
2015-03-18 17:00:00,68983.23715684071,13706.986118627625,10604.915794560357,28575.902913518777,193.89725046858172,21204.910182140557,11437.34040438149
2015-03-18 18:00:00,68983.23715684071,48853.971270225324,10587.76800546288,26126.48224019893,0.0,0.0,13895.651635025075
2015-03-18 19:00:00,68983.23715684071,44926.526564254506,10913.787516281016,29339.474324869174,0.0,0.0,10056.343434529994
2015-03-18 20:00:00,68983.23715684071,10933.40054267985,10595.054487146537,31164.67062554561,0.0,26067.211804840786,16632.892814504965
2015-03-18 21:00:00,68983.23715684071,49204.832343917245,9439.002859656805,32689.12854781472,0.0,0.0,3715.375890479854
2015-03-18 22:00:00,68983.23715684071,39381.24021969565,8637.97564996166,34110.89535705611,0.0,0.0,10155.472718718456
2015-03-18 23:00:00,68983.23715684071,46414.39923634622,8281.733047137423,35553.30835823526,0.0,0.0,1659.6718913358472
2015-03-19 00:00:00,68983.23715684071,46836.230414230624,10922.822680660232,37276.62413403396,0.0,0.0,-1640.1700648896676
2015-03-19 01:00:00,68983.23715684071,48480.44597592497,10909.78646576402,39835.62385727493,0.0,0.0,-2180.797491711037
2015-03-19 02:00:00,68983.23715684071,48480.44597592497,12970.853233702017,40369.32897652642,0.0,0.0,-989.3120439269314
2015-03-19 03:00:00,68983.23715684071,31110.774819006852,15800.421808572608,39378.64239154067,0.0,20911.836815044626,-1522.4103686954622
2015-03-19 04:00:00,68983.23715684071,48480.44597592497,18420.762339093635,39458.56032096066,0.0,1590.2276543232983,5921.325353462633
